run_accession	experiment_alias	experiment_title	fastq_ftp	fastq_md5	fastq_bytes	submitted_ftp
SRR10474636	GSM4170109	Illumina NovaSeq 6000 sequencing: GSM4170109: 170831_NDARKD326LNK_hs_58yr_BA10_pool_2514_AD008_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/036/SRR10474636/SRR10474636_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/036/SRR10474636/SRR10474636_2.fastq.gz	69942dcb72d6fc43944d14eb5628f67e;aa1bd8751c6c087cb8d39561fa51db00	106284766;144573934	
SRR10473351	GSM4167429	Illumina NovaSeq 6000 sequencing: GSM4167429: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_D3_AD008_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/051/SRR10473351/SRR10473351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/051/SRR10473351/SRR10473351_2.fastq.gz	b8f8a24ca3021ca2b97a69639021d933;9dffb70bcb042f91ecf4713306de717c	110010778;117399450	
SRR10475235	GSM4171332	Illumina NovaSeq 6000 sequencing: GSM4171332: 171030_NDARKJ183CYT_hs_25yr_BA10_FCU2_E10_AD006_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/035/SRR10475235/SRR10475235_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/035/SRR10475235/SRR10475235_2.fastq.gz	3f3050721a63a4d81876c32687105cd2;1936c2924d56b1f795d08f3f54507fbd	176394322;211599702	
SRR10474637	GSM4170110	Illumina NovaSeq 6000 sequencing: GSM4170110: 170831_NDARKD326LNK_hs_58yr_BA10_pool_2514_AD010_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/037/SRR10474637/SRR10474637_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/037/SRR10474637/SRR10474637_2.fastq.gz	89d2c3b3347a4acac5a71ebf31f85b8c;9497b2e7abf61b9d1515c14d3bc63b60	599543416;759868355	
SRR10473355	GSM4167433	Illumina NovaSeq 6000 sequencing: GSM4167433: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_D4_AD002_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/055/SRR10473355/SRR10473355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/055/SRR10473355/SRR10473355_2.fastq.gz	6fc3258623e9aeaa461b2c98b9406bbc;e00d02365bfb5ad2264811f9a6a57f1d	146776841;158695750	
SRR10475243	GSM4171340	Illumina NovaSeq 6000 sequencing: GSM4171340: 171030_NDARKJ183CYT_hs_25yr_BA10_FCU2_E1_AD002_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/043/SRR10475243/SRR10475243_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/043/SRR10475243/SRR10475243_2.fastq.gz	e60d7c27f6b4882d9a6330b74314bd19;b82be1b8b6a5e0b243b2d2fa48afd6f2	86726580;103208993	
SRR10474638	GSM4170111	Illumina NovaSeq 6000 sequencing: GSM4170111: 170831_NDARKD326LNK_hs_58yr_BA10_pool_2515_AD002_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/038/SRR10474638/SRR10474638_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/038/SRR10474638/SRR10474638_2.fastq.gz	a8f0764523d7062c56d81843ae5fd8e0;dc18a2e8e5e75bc97d5fee57b7807148	422512767;539598475	
SRR10473356	GSM4167434	Illumina NovaSeq 6000 sequencing: GSM4167434: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_D4_AD004_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/056/SRR10473356/SRR10473356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/056/SRR10473356/SRR10473356_2.fastq.gz	7abb2b303d3246f0f06aff51964e2e80;44979839f629414c236d9852d75f0614	217475908;233109288	
SRR10475247	GSM4171344	Illumina NovaSeq 6000 sequencing: GSM4171344: 171030_NDARKJ183CYT_hs_25yr_BA10_FCU2_E2_AD006_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/047/SRR10475247/SRR10475247_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/047/SRR10475247/SRR10475247_2.fastq.gz	974810c2718c855e9bd17c5395eeea87;7c974c51eb9ca926f86f4dbda2fa517b	171049254;202691983	
SRR10474645	GSM4170646	Illumina NovaSeq 6000 sequencing: GSM4170646: 171030_NDARKJ183CYT_hs_25yr_BA10_FCL2_D10_AD002_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/045/SRR10474645/SRR10474645_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/045/SRR10474645/SRR10474645_2.fastq.gz	6ba578176c238ec4d2ca17acf6bfe110;8cab81f3fa326a319ec08f7e1d0d62f2	139800349;163035006	
SRR10473357	GSM4167435	Illumina NovaSeq 6000 sequencing: GSM4167435: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_D4_AD006_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/057/SRR10473357/SRR10473357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/057/SRR10473357/SRR10473357_2.fastq.gz	20f696da8c832f365f9ea46dbf0801ee;aaa78e0f2825ffc60d421e11b662b1f5	203505671;220939053	
SRR10475248	GSM4171345	Illumina NovaSeq 6000 sequencing: GSM4171345: 171030_NDARKJ183CYT_hs_25yr_BA10_FCU2_E2_AD008_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/048/SRR10475248/SRR10475248_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/048/SRR10475248/SRR10475248_2.fastq.gz	ea0d10186fd0dd5c4bfb4ba3de5942eb;037f82184e7c947d978d649a657edcdf	175152433;208203896	
SRR10474647	GSM4170648	Illumina NovaSeq 6000 sequencing: GSM4170648: 171030_NDARKJ183CYT_hs_25yr_BA10_FCL2_D10_AD008_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/047/SRR10474647/SRR10474647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/047/SRR10474647/SRR10474647_2.fastq.gz	9e760af0976fe7154ef52bee6a3ee975;72f76a16427863f53770d2f3ed62dcc7	107416262;125187924	
SRR10473358	GSM4167436	Illumina NovaSeq 6000 sequencing: GSM4167436: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_D4_AD007_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/058/SRR10473358/SRR10473358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/058/SRR10473358/SRR10473358_2.fastq.gz	449a8f0db0973b7fe8e02e74771861ce;e81df079173ab13803bc46bd563452ab	134648710;145636336	
SRR10475253	GSM4171350	Illumina NovaSeq 6000 sequencing: GSM4171350: 171030_NDARKJ183CYT_hs_25yr_BA10_FCU2_E3_AD010_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/053/SRR10475253/SRR10475253_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/053/SRR10475253/SRR10475253_2.fastq.gz	bf617b85a14b8d708e340db990f70d7c;e69ed0bd587621f4532b7b76907a466b	183314774;215395106	
SRR10474648	GSM4170649	Illumina NovaSeq 6000 sequencing: GSM4170649: 171030_NDARKJ183CYT_hs_25yr_BA10_FCL2_D10_AD010_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/048/SRR10474648/SRR10474648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/048/SRR10474648/SRR10474648_2.fastq.gz	675fe63f2bc70d9c48be20a4ffa380ef;8d0eab6b19a1db6919f21cce5a4d9836	155409004;178818948	
SRR10473361	GSM4167439	Illumina NovaSeq 6000 sequencing: GSM4167439: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_D4_AD012_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/061/SRR10473361/SRR10473361_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/061/SRR10473361/SRR10473361_2.fastq.gz	fb7184a67ca146f4a4844310ad1f6177;16437e7f5a24d2595c320a55d7a2af82	135131354;144831674	
SRR10474649	GSM4170650	Illumina NovaSeq 6000 sequencing: GSM4170650: 171030_NDARKJ183CYT_hs_25yr_BA10_FCL2_D11_AD002_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/049/SRR10474649/SRR10474649_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/049/SRR10474649/SRR10474649_2.fastq.gz	5a9420e91ab80e3ac27c3e0f69bac560;6a44e9ed487ba586a0c529cdcde0d7fb	119120567;139499795	
SRR10475255	GSM4171352	Illumina NovaSeq 6000 sequencing: GSM4171352: 171030_NDARKJ183CYT_hs_25yr_BA10_FCU2_E4_AD006_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/055/SRR10475255/SRR10475255_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/055/SRR10475255/SRR10475255_2.fastq.gz	ee57b4f4fb195749adb85090549ab8a4;367f2bc8a4807f6130a6bbafbb46bbcc	190457228;222044380	
SRR10473364	GSM4167442	Illumina NovaSeq 6000 sequencing: GSM4167442: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_D5_AD004_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/064/SRR10473364/SRR10473364_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/064/SRR10473364/SRR10473364_2.fastq.gz	4c839a89b2148dbc3c2c906ca71c20c7;30bc11f7b114623e7aefcd41cfb05834	155547815;164745339	
SRR10473372	GSM4167450	Illumina NovaSeq 6000 sequencing: GSM4167450: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_D6_AD004_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/072/SRR10473372/SRR10473372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/072/SRR10473372/SRR10473372_2.fastq.gz	69bd4d42b5f16c701a728a5fc80e64a4;6fe0d37f1258722b99a7495653ee01f3	158934251;170232548	
SRR10475257	GSM4171354	Illumina NovaSeq 6000 sequencing: GSM4171354: 171030_NDARKJ183CYT_hs_25yr_BA10_FCU2_E5_AD002_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/057/SRR10475257/SRR10475257_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/057/SRR10475257/SRR10475257_2.fastq.gz	d5bfcfbcc05b92fdba4f01582a4a3976;7ff30d87cddf61db4ce58fc1db424b1e	153808083;181610654	
SRR10473373	GSM4167451	Illumina NovaSeq 6000 sequencing: GSM4167451: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_D6_AD006_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/073/SRR10473373/SRR10473373_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/073/SRR10473373/SRR10473373_2.fastq.gz	209659f3db811e3c5831da9f5c80f307;1315b658d62c05bdaf1e90ea0a815900	165350642;179442647	
SRR10475259	GSM4171356	Illumina NovaSeq 6000 sequencing: GSM4171356: 171030_NDARKJ183CYT_hs_25yr_BA10_FCU2_E5_AD008_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/059/SRR10475259/SRR10475259_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/059/SRR10475259/SRR10475259_2.fastq.gz	3c5b83bc959d85922a3719ee32cbc3e6;c7e23b8b88b34e67925ca75d85849bd2	214872393;254413571	
SRR10474650	GSM4170651	Illumina NovaSeq 6000 sequencing: GSM4170651: 171030_NDARKJ183CYT_hs_25yr_BA10_FCL2_D11_AD006_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/050/SRR10474650/SRR10474650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/050/SRR10474650/SRR10474650_2.fastq.gz	cf466889bbdd793920cc8f9f7e54bcd2;8730948536ee47070093a177cc7ea2c1	116389797;135941919	
SRR10473375	GSM4167453	Illumina NovaSeq 6000 sequencing: GSM4167453: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_D6_AD008_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/075/SRR10473375/SRR10473375_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/075/SRR10473375/SRR10473375_2.fastq.gz	bb0ac15a2ff22dc178c3564f764b3861;57cd37d56d76efcf45a13d16cf951be6	151091490;162182592	
SRR10475274	GSM4163165	Illumina HiSeq 4000 sequencing: GSM4163165: 180615_mCT_hs_h1-hek293_h1-hek293_random2_B3_AD001_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/074/SRR10475274/SRR10475274_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/074/SRR10475274/SRR10475274_2.fastq.gz	54f0d576f3dfd26f9efc98fd07db1f2c;3210141495e907bd73be8d3cc1e03701	259522716;281875404	
SRR10473376	GSM4167454	Illumina NovaSeq 6000 sequencing: GSM4167454: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_D6_AD010_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/076/SRR10473376/SRR10473376_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/076/SRR10473376/SRR10473376_2.fastq.gz	236208efe310ed0354c6082948cb26a9;a700fd5f269ef21275ba84497d345eeb	122417760;131875055	
SRR10474651	GSM4170652	Illumina NovaSeq 6000 sequencing: GSM4170652: 171030_NDARKJ183CYT_hs_25yr_BA10_FCL2_D11_AD008_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/051/SRR10474651/SRR10474651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/051/SRR10474651/SRR10474651_2.fastq.gz	211e7fc236230a385d3c08db6f908099;0af8914098a77c84476b96733ab3dc17	148986503;174783616	
SRR10475275	GSM4163166	Illumina HiSeq 4000 sequencing: GSM4163166: 180615_mCT_hs_h1-hek293_h1-hek293_random2_B3_AD002_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/075/SRR10475275/SRR10475275_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/075/SRR10475275/SRR10475275_2.fastq.gz	bf8ee8c7191a612f0569ee3b4eb91e17;4c318d69f7d31361efbdbc942ef1ec0f	159506476;174072873	
SRR10474652	GSM4170653	Illumina NovaSeq 6000 sequencing: GSM4170653: 171030_NDARKJ183CYT_hs_25yr_BA10_FCL2_D12_AD002_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/052/SRR10474652/SRR10474652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/052/SRR10474652/SRR10474652_2.fastq.gz	232bb9ed379e9477513f9ece3701f92b;8df5787f569a786ce84fcdf4a8de8a0a	158750599;185382353	
SRR10475282	GSM4163173	Illumina HiSeq 4000 sequencing: GSM4163173: 180615_mCT_hs_h1-hek293_h1-hek293_random2_B5_AD001_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/082/SRR10475282/SRR10475282_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/082/SRR10475282/SRR10475282_2.fastq.gz	37a6424328574dc1820be82c7e5ad347;9dc28ba1f95fe802609d5eff3cb5756f	137087614;148651661	
SRR10473379	GSM4167457	Illumina NovaSeq 6000 sequencing: GSM4167457: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_D7_AD002_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/079/SRR10473379/SRR10473379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/079/SRR10473379/SRR10473379_2.fastq.gz	a703d76ac040d9583cc5a6031a7667d1;3389dfe54316800dc836f8fc86b6c40a	132121209;143495897	
SRR10475284	GSM4163175	Illumina HiSeq 4000 sequencing: GSM4163175: 180615_mCT_hs_h1-hek293_h1-hek293_random2_B5_AD004_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/084/SRR10475284/SRR10475284_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/084/SRR10475284/SRR10475284_2.fastq.gz	a4a0838b1496627871947025f59f7208;016fd1d70580c0248077d55be3239ece	203012360;220859382	
SRR10473384	GSM4167462	Illumina NovaSeq 6000 sequencing: GSM4167462: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_D7_AD010_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/084/SRR10473384/SRR10473384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/084/SRR10473384/SRR10473384_2.fastq.gz	5d37372e6ccd8f2b050a720542c17bf6;95dd1505c9f0e00106281e5e888ba8a4	121059955;131973442	
SRR10474654	GSM4170655	Illumina NovaSeq 6000 sequencing: GSM4170655: 171030_NDARKJ183CYT_hs_25yr_BA10_FCL2_D12_AD008_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/054/SRR10474654/SRR10474654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/054/SRR10474654/SRR10474654_2.fastq.gz	54613188f8ab3a51368edf523ce0dbeb;29e60ad2efac01a92984cc5b88cc9901	185614738;217159506	
SRR10473387	GSM4167465	Illumina NovaSeq 6000 sequencing: GSM4167465: 190321_mCTseq_hs_29yr_BA10_UMB5580_5_UMB5580_6_D8_AD002_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/087/SRR10473387/SRR10473387_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/087/SRR10473387/SRR10473387_2.fastq.gz	1ee4d8c0318966e5088f292200e569e0;dd0707d103c0924edbdfac1de09ee031	70928256;77034829	
SRR10474655	GSM4170656	Illumina NovaSeq 6000 sequencing: GSM4170656: 171030_NDARKJ183CYT_hs_25yr_BA10_FCL2_D12_AD010_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/055/SRR10474655/SRR10474655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/055/SRR10474655/SRR10474655_2.fastq.gz	bc956019ae76a8dc4b5a49a85dc9cafa;ff6c2322b17908a2f3e39276cf5977f4	161132248;184972141	
SRR10473393	GSM4168099	Illumina HiSeq 4000 sequencing: GSM4168099: 170512_NDARKD326LNK_hs_58yr_BA10_pool_1710_AD008_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/093/SRR10473393/SRR10473393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/093/SRR10473393/SRR10473393_2.fastq.gz	2db3187e5b76566ea7e988a9d78d613e;5b242cac321afd6e2907d1fae23a0449	280832849;299606365	
SRR10475285	GSM4163176	Illumina HiSeq 4000 sequencing: GSM4163176: 180615_mCT_hs_h1-hek293_h1-hek293_random2_B5_AD006_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/085/SRR10475285/SRR10475285_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/085/SRR10475285/SRR10475285_2.fastq.gz	b59b96596100a4e45e243c481e7d4150;8461bf5ef8b61b88e7efe25487d496ad	395827283;424765636	
SRR10473397	GSM4168103	Illumina HiSeq 4000 sequencing: GSM4168103: 170512_NDARKD326LNK_hs_58yr_BA10_pool_1711_AD010_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/097/SRR10473397/SRR10473397_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/097/SRR10473397/SRR10473397_2.fastq.gz	a80333b8e234dc5e0950facf331cddf7;f86d7459df10b739003b98cb8f466d17	460729701;492104571	
SRR10475290	GSM4163181	Illumina HiSeq 4000 sequencing: GSM4163181: 180615_mCT_hs_h1-hek293_h1-hek293_random2_B7_AD004_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/090/SRR10475290/SRR10475290_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/090/SRR10475290/SRR10475290_2.fastq.gz	a14b65c93be7fb4b6643e20bb3b0fc49;791d33709e926d9fa8d6ad9e1e8312ce	287959846;312598911	
SRR10474658	GSM4170659	Illumina NovaSeq 6000 sequencing: GSM4170659: 171030_NDARKJ183CYT_hs_25yr_BA10_FCL2_D1_AD008_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/058/SRR10474658/SRR10474658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/058/SRR10474658/SRR10474658_2.fastq.gz	50e96e2f68d871cf9031151b687a74ca;e048bd067fc252e9517b37f3d6e094b0	46820690;54542369	
SRR10473399	GSM4168105	Illumina HiSeq 4000 sequencing: GSM4168105: 170512_NDARKD326LNK_hs_58yr_BA10_pool_1712_AD006_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/099/SRR10473399/SRR10473399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/099/SRR10473399/SRR10473399_2.fastq.gz	ee72183881641e21c8cf784e64d450a7;f0f62b39dd887d6c5d1623bf12b3d137	180262927;195764406	
SRR10474661	GSM4170662	Illumina NovaSeq 6000 sequencing: GSM4170662: 171030_NDARKJ183CYT_hs_25yr_BA10_FCL2_D2_AD008_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/061/SRR10474661/SRR10474661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/061/SRR10474661/SRR10474661_2.fastq.gz	3288671b12e4f5329ffa92c32415ee17;103502a0ffb49fbd0a22af1eaa2c8535	102642856;118931216	
SRR10473402	GSM4168108	Illumina HiSeq 4000 sequencing: GSM4168108: 170512_NDARKD326LNK_hs_58yr_BA10_pool_1713_AD002_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/002/SRR10473402/SRR10473402_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/002/SRR10473402/SRR10473402_2.fastq.gz	58b1c719efaf9ee9a0d84a0f7d0f626a;bf11a4b11b0d2e55ca92bd62b7672bc6	109200083;117075168	
SRR10475292	GSM4163183	Illumina HiSeq 4000 sequencing: GSM4163183: 180615_mCT_hs_h1-hek293_h1-hek293_random2_B8_AD002_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/092/SRR10475292/SRR10475292_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/092/SRR10475292/SRR10475292_2.fastq.gz	94059b5db10c4a49a14faea05f93a5bd;53dfd3afb193937ba666a20d53d71b49	96924896;105645574	
SRR10474665	GSM4170666	Illumina NovaSeq 6000 sequencing: GSM4170666: 171030_NDARKJ183CYT_hs_25yr_BA10_FCL2_D3_AD008_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/065/SRR10474665/SRR10474665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/065/SRR10474665/SRR10474665_2.fastq.gz	9f6dfad57938e71f5c1db7c1aac8aba4;e6a3c0853dc3f8f9344fbc31e4ca9f75	122131632;141594763	
SRR10473404	GSM4168110	Illumina HiSeq 4000 sequencing: GSM4168110: 170512_NDARKD326LNK_hs_58yr_BA10_pool_1713_AD008_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/004/SRR10473404/SRR10473404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/004/SRR10473404/SRR10473404_2.fastq.gz	2a382018a522b0df0aad5212fc2cf54c;e69134cc53f98767a92569426812f03f	157861053;169074023	
SRR10475294	GSM4163185	Illumina HiSeq 4000 sequencing: GSM4163185: 180615_mCT_hs_h1-hek293_h1-hek293_random2_B9_AD001_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/094/SRR10475294/SRR10475294_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/094/SRR10475294/SRR10475294_2.fastq.gz	4265eff9459aa5b39c18e0576b0f0eeb;9b437eb1d973953ef582489248c4e7e1	64600009;69930877	
SRR10473407	GSM4168113	Illumina HiSeq 4000 sequencing: GSM4168113: 170512_NDARKD326LNK_hs_58yr_BA10_pool_1714_AD006_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/007/SRR10473407/SRR10473407_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/007/SRR10473407/SRR10473407_2.fastq.gz	44757f2c28eae2cde721f7df776a77dc;e654131cc893f334e25ee5022af92e32	188103314;201457890	
SRR10474666	GSM4170667	Illumina NovaSeq 6000 sequencing: GSM4170667: 171030_NDARKJ183CYT_hs_25yr_BA10_FCL2_D3_AD010_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/066/SRR10474666/SRR10474666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/066/SRR10474666/SRR10474666_2.fastq.gz	cdd1017312b3d760f70a4f69a9bfe148;d8eea504b761af447e523ca635aa1194	128664221;146875694	
SRR10475295	GSM4163186	Illumina HiSeq 4000 sequencing: GSM4163186: 180615_mCT_hs_h1-hek293_h1-hek293_random2_B9_AD002_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/095/SRR10475295/SRR10475295_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/095/SRR10475295/SRR10475295_2.fastq.gz	49e6cfdd237c652d412395a8a7900f44;fbfd4a8522e5bde2e4ca170bf4ad7eda	99109167;107689750	
SRR10474668	GSM4170669	Illumina NovaSeq 6000 sequencing: GSM4170669: 171030_NDARKJ183CYT_hs_25yr_BA10_FCL2_D4_AD006_indexed Homo sapiens OTHER	ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/068/SRR10474668/SRR10474668_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/068/SRR10474668/SRR10474668_2.fastq.gz	766fa4dad02960142c7e68943ae84828;b0c41f70012cc870b8ed812c6266a854	114453799;134651482	
