dataset	cell	uniq_preDedup	mapq30_preDedup	rate_preDedup	uniq_postDedup	mapq30_postDedup	rate_postDedup
droplethic	BC517467	286770	247364	86.25867419883531	286770	247364	86.25867419883531
droplethic	BC676999	307426	260018	84.57905317051909	307426	260018	84.57905317051909
droplethic	BC117423	196346	156164	79.535106393815	196346	156164	79.535106393815
droplethic	BC30266	435490	368966	84.72433350938024	435490	368966	84.72433350938024
droplethic	BC708425	240626	206536	85.83278614946016	240626	206536	85.83278614946016
droplethic	BC2997	295114	250054	84.7313241662544	295114	250054	84.7313241662544
droplethic	BC135504	350182	299206	85.44299821235815	350182	299206	85.44299821235815
droplethic	BC354471	437858	372436	85.05862631264017	437858	372436	85.05862631264017
droplethic	BC217259	285944	244202	85.40203676244299	285944	244202	85.40203676244299
droplethic	BC184918	305492	259472	84.9357757322614	305492	259472	84.9357757322614
droplethic	BC237665	387366	323902	83.61652803808285	387366	323902	83.61652803808285
droplethic	BC258046	341744	287524	84.13432276791984	341744	287524	84.13432276791984
droplethic	BC444547	209044	178822	85.54275654886052	209044	178822	85.54275654886052
droplethic	BC595945	343156	293664	85.57740502861672	343156	293664	85.57740502861672
droplethic	BC556223	242064	209946	86.73160816974024	242064	209946	86.73160816974024
droplethic	BC624894	306568	260926	85.11194906187208	306568	260926	85.11194906187208
droplethic	BC515799	276088	238376	86.34058705919851	276088	238376	86.34058705919851
droplethic	BC553038	142334	119992	84.30311801818259	142334	119992	84.30311801818259
droplethic	BC107361	239642	188036	78.46537752146952	239642	188036	78.46537752146952
droplethic	BC735750	249966	208556	83.43374698959059	249966	208556	83.43374698959059
droplethic	BC511550	244850	203228	83.00102103328568	244850	203228	83.00102103328568
droplethic	BC98084	455556	382638	83.99362537207281	455556	382638	83.99362537207281
droplethic	BC34985	282406	237940	84.25458382612267	282406	237940	84.25458382612267
droplethic	BC314750	253470	216964	85.59750660827711	253470	216964	85.59750660827711
droplethic	BC65042	465662	391452	84.06354823885135	465662	391452	84.06354823885135
droplethic	BC17276	259632	220422	84.89785542614162	259632	220422	84.89785542614162
droplethic	BC46824	233224	199412	85.50234967241794	233224	199412	85.50234967241794
droplethic	BC226210	351356	298102	84.843292842587	351356	298102	84.843292842587
droplethic	BC532653	276700	230478	83.29526563064691	276700	230478	83.29526563064691
droplethic	BC452152	322900	264116	81.7949829668628	322900	264116	81.7949829668628
droplethic	BC392759	181660	151644	83.47682483760872	181660	151644	83.47682483760872
droplethic	BC479372	267538	230004	85.97059109360166	267538	230004	85.97059109360166
droplethic	BC177804	180912	149702	82.74851861678606	180912	149702	82.74851861678606
droplethic	BC298039	253908	208920	82.28177135025285	253908	208920	82.28177135025285
droplethic	BC55981	210176	180154	85.71578105968331	210176	180154	85.71578105968331
droplethic	BC58533	376720	314764	83.5538330855808	376720	314764	83.5538330855808
droplethic	BC433458	252038	212144	84.17143446623129	252038	212144	84.17143446623129
droplethic	BC728304	319080	270522	84.78187288454306	319080	270522	84.78187288454306
droplethic	BC49553	190632	163516	85.77573544840321	190632	163516	85.77573544840321
droplethic	BC30300	308754	254468	82.41771766519624	308754	254468	82.41771766519624
droplethic	BC340856	424142	352130	83.02172385663292	424142	352130	83.02172385663292
droplethic	BC144782	202506	172646	85.25475788371702	202506	172646	85.25475788371702
droplethic	BC664475	272912	225662	82.68672685700885	272912	225662	82.68672685700885
droplethic	BC727356	317046	268118	84.56753909527325	317046	268118	84.56753909527325
droplethic	BC282849	285096	243304	85.34107809299324	285096	243304	85.34107809299324
droplethic	BC564141	226730	188862	83.29819609226834	226730	188862	83.29819609226834
droplethic	BC81230	207982	176912	85.06120721985556	207982	176912	85.06120721985556
droplethic	BC319694	249296	211084	84.67203645465631	249296	211084	84.67203645465631
droplethic	BC677530	200202	168632	84.2309267639684	200202	168632	84.2309267639684
droplethic	BC358290	371560	313418	84.35192162773173	371560	313418	84.35192162773173
droplethic	BC603141	590526	490322	83.03139912552538	590526	490322	83.03139912552538
droplethic	BC227882	398878	339566	85.13029046475363	398878	339566	85.13029046475363
droplethic	BC81303	300946	250460	83.22423291886253	300946	250460	83.22423291886253
droplethic	BC103818	304124	252616	83.0634872617748	304124	252616	83.0634872617748
droplethic	BC151069	142702	114204	80.02971226752253	142702	114204	80.02971226752253
droplethic	BC626927	198112	166172	83.87780649329672	198112	166172	83.87780649329672
droplethic	BC339814	178322	150190	84.22404414486154	178322	150190	84.22404414486154
droplethic	BC47391	337544	285806	84.67222051051122	337544	285806	84.67222051051122
droplethic	BC21747	282484	236324	83.65925149742995	282484	236324	83.65925149742995
droplethic	BC288202	217888	190394	87.3815905419298	217888	190394	87.3815905419298
droplethic	BC443268	346612	295402	85.225554799026	346612	295402	85.225554799026
droplethic	BC414119	173258	143868	83.03685832688822	173258	143868	83.03685832688822
droplethic	BC667832	206112	165424	80.25927650985872	206112	165424	80.25927650985872
droplethic	BC318728	183348	155230	84.66413596003228	183348	155230	84.66413596003228
droplethic	BC52696	314004	261694	83.34097654806945	314004	261694	83.34097654806945
droplethic	BC411181	173676	145662	83.86996476197056	173676	145662	83.86996476197056
droplethic	BC131096	238312	198756	83.40159119137937	238312	198756	83.40159119137937
droplethic	BC432314	423376	356964	84.31370696496731	423376	356964	84.31370696496731
droplethic	BC554627	158680	118354	74.58658936223847	158680	118354	74.58658936223847
droplethic	BC604353	183928	156320	84.98977860902092	183928	156320	84.98977860902092
droplethic	BC15581	301480	255012	84.58670558577684	301480	255012	84.58670558577684
droplethic	BC239842	159146	136592	85.82810752390887	159146	136592	85.82810752390887
droplethic	BC245317	334360	286170	85.58739083622443	334360	286170	85.58739083622443
droplethic	BC707464	251188	212322	84.52712709205854	251188	212322	84.52712709205854
droplethic	BC542309	245988	207212	84.23662942907784	245988	207212	84.23662942907784
droplethic	BC642003	125058	105424	84.30008476067106	125058	105424	84.30008476067106
droplethic	BC259175	422242	359364	85.10853965261627	422242	359364	85.10853965261627
droplethic	BC313862	274858	228828	83.25317072815781	274858	228828	83.25317072815781
droplethic	BC34561	184564	160216	86.80782817884311	184564	160216	86.80782817884311
droplethic	BC261332	181104	157190	86.79543245869776	181104	157190	86.79543245869776
droplethic	BC143732	198890	173336	87.15169188998944	198890	173336	87.15169188998944
droplethic	BC325559	314646	263842	83.8536005542737	314646	263842	83.8536005542737
droplethic	BC149163	182100	154912	85.06974190005492	182100	154912	85.06974190005492
droplethic	BC4586	274042	228370	83.33394151261486	274042	228370	83.33394151261486
droplethic	BC180103	158480	134280	84.72993437657749	158480	134280	84.72993437657749
droplethic	BC140540	153120	128474	83.90412748171369	153120	128474	83.90412748171369
droplethic	BC27882	366712	307456	83.84127053382491	366712	307456	83.84127053382491
droplethic	BC665862	322524	270722	83.9385596110677	322524	270722	83.9385596110677
droplethic	BC128768	281138	238260	84.74841536896471	281138	238260	84.74841536896471
droplethic	BC427135	299790	254622	84.93345341739217	299790	254622	84.93345341739217
droplethic	BC60775	263326	218544	82.99370362212619	263326	218544	82.99370362212619
droplethic	BC144372	327402	273018	83.38922792163763	327402	273018	83.38922792163763
droplethic	BC443710	242378	203534	83.97379300101494	242378	203534	83.97379300101494
droplethic	BC3672	190406	158868	83.43644633047278	190406	158868	83.43644633047278
droplethic	BC435287	377358	317144	84.04326925625003	377358	317144	84.04326925625003
droplethic	BC139338	131624	110106	83.65191758341943	131624	110106	83.65191758341943
droplethic	BC217065	255128	219058	85.86199868301402	255128	219058	85.86199868301402
droplethic	BC28600	239554	199510	83.28393598103142	239554	199510	83.28393598103142
droplethic	BC25083	231766	195908	84.52836050154035	231766	195908	84.52836050154035
droplethic	BC691109	298948	251864	84.25010369696402	298948	251864	84.25010369696402
droplethic	BC69459	343482	290460	84.56338323405593	343482	290460	84.56338323405593
droplethic	BC325809	277618	232484	83.74240863344596	277618	232484	83.74240863344596
droplethic	BC114589	320218	264618	82.63682866047505	320218	264618	82.63682866047505
droplethic	BC38238	211410	172714	81.69623007426328	211410	172714	81.69623007426328
droplethic	BC477068	274944	218634	79.51946578212291	274944	218634	79.51946578212291
droplethic	BC492369	296246	248136	83.76011828007805	296246	248136	83.76011828007805
droplethic	BC66044	189074	159852	84.54467562964766	189074	159852	84.54467562964766
droplethic	BC176189	199798	171732	85.95281234046386	199798	171732	85.95281234046386
droplethic	BC657423	216414	181628	83.92617852819134	216414	181628	83.92617852819134
droplethic	BC599160	427258	360848	84.45669829470718	427258	360848	84.45669829470718
droplethic	BC192458	274730	229386	83.49506788483238	274730	229386	83.49506788483238
droplethic	BC468249	178008	148338	83.33220978832412	178008	148338	83.33220978832412
droplethic	BC715087	347306	292212	84.1367554836369	347306	292212	84.1367554836369
droplethic	BC735440	274162	236762	86.35843041705269	274162	236762	86.35843041705269
droplethic	BC286812	230548	190822	82.76888110068185	230548	190822	82.76888110068185
droplethic	BC572339	268426	218498	81.39971537779499	268426	218498	81.39971537779499
droplethic	BC166168	269060	226542	84.19757674868059	269060	226542	84.19757674868059
droplethic	BC206432	241182	204358	84.7318622451095	241182	204358	84.7318622451095
droplethic	BC77920	167946	146246	87.0791802126874	167946	146246	87.0791802126874
droplethic	BC105109	342214	287526	84.01935630921002	342214	287526	84.01935630921002
droplethic	BC110387	221346	190514	86.07067667814191	221346	190514	86.07067667814191
droplethic	BC710360	102074	86330	84.57589591864726	102074	86330	84.57589591864726
droplethic	BC332464	300874	251724	83.66425812798713	300874	251724	83.66425812798713
droplethic	BC242183	159494	135780	85.13172909325742	159494	135780	85.13172909325742
droplethic	BC304160	238396	201476	84.5131629725331	238396	201476	84.5131629725331
droplethic	BC321221	229134	191492	83.57205827157908	229134	191492	83.57205827157908
droplethic	BC200042	238744	195442	81.86258083972791	238744	195442	81.86258083972791
droplethic	BC244026	238338	206432	86.61312925341322	238338	206432	86.61312925341322
droplethic	BC129647	440140	371514	84.4081428636343	440140	371514	84.4081428636343
droplethic	BC228366	234770	198172	84.41112578268093	234770	198172	84.41112578268093
droplethic	BC219966	273894	230522	84.16467684578706	273894	230522	84.16467684578706
droplethic	BC103604	352564	304640	86.40700695476566	352564	304640	86.40700695476566
droplethic	BC323608	244400	209132	85.56955810147299	244400	209132	85.56955810147299
droplethic	BC634240	379050	315144	83.14048278591216	379050	315144	83.14048278591216
droplethic	BC206508	282610	239288	84.67074767347228	282610	239288	84.67074767347228
droplethic	BC398692	291848	246176	84.35075792878484	291848	246176	84.35075792878484
droplethic	BC248683	246708	207248	84.00538288178737	246708	207248	84.00538288178737
droplethic	BC422231	274802	235894	85.84144220202182	274802	235894	85.84144220202182
droplethic	BC62147	300946	260938	86.70592066350774	300946	260938	86.70592066350774
droplethic	BC562497	173582	143864	82.87956124482953	173582	143864	82.87956124482953
droplethic	BC245671	195310	165396	84.6838359531002	195310	165396	84.6838359531002
droplethic	BC687138	237552	200264	84.30322624099145	237552	200264	84.30322624099145
droplethic	BC6251	313702	266312	84.89330638631567	313702	266312	84.89330638631567
droplethic	BC434025	208944	179316	85.82012405237766	208944	179316	85.82012405237766
droplethic	BC654200	267646	226488	84.6222248791314	267646	226488	84.6222248791314
droplethic	BC619814	209126	172078	82.2843644501401	209126	172078	82.2843644501401
droplethic	BC42129	307036	257712	83.93543428132206	307036	257712	83.93543428132206
droplethic	BC242466	308898	263120	85.18022130282488	308898	263120	85.18022130282488
droplethic	BC160806	277216	228204	82.31992381392128	277216	228204	82.31992381392128
droplethic	BC595936	261358	210404	80.50413608919567	261358	210404	80.50413608919567
droplethic	BC439788	197944	165704	83.71256516994706	197944	165704	83.71256516994706
droplethic	BC642726	394016	332740	84.44834727523755	394016	332740	84.44834727523755
droplethic	BC724776	273498	230870	84.41377999107854	273498	230870	84.41377999107854
droplethic	BC394353	171242	151078	88.22485137991848	171242	151078	88.22485137991848
droplethic	BC573374	248020	205100	82.69494395613258	248020	205100	82.69494395613258
droplethic	BC701025	262116	219054	83.57139587053061	262116	219054	83.57139587053061
droplethic	BC181682	347632	292212	84.05785428268975	347632	292212	84.05785428268975
droplethic	BC137683	362686	305516	84.23705353942529	362686	305516	84.23705353942529
droplethic	BC311821	255018	215182	84.37914186449584	255018	215182	84.37914186449584
droplethic	BC119558	242928	209822	86.37209378910623	242928	209822	86.37209378910623
droplethic	BC21948	302420	255460	84.47192645989021	302420	255460	84.47192645989021
droplethic	BC430542	425622	360668	84.73904074507426	425622	360668	84.73904074507426
droplethic	BC611607	254430	215674	84.76751955351178	254430	215674	84.76751955351178
droplethic	BC196164	361816	297518	82.22908881862604	361816	297518	82.22908881862604
droplethic	BC647446	363492	302048	83.09618918710729	363492	302048	83.09618918710729
droplethic	BC360273	395828	331884	83.84550865527451	395828	331884	83.84550865527451
droplethic	BC481257	313116	263788	84.24609409931143	313116	263788	84.24609409931143
droplethic	BC608378	288364	243262	84.35935137534506	288364	243262	84.35935137534506
droplethic	BC183141	223884	183196	81.82630290686248	223884	183196	81.82630290686248
droplethic	BC31958	397686	335412	84.34091217694362	397686	335412	84.34091217694362
droplethic	BC315873	203404	172946	85.02585986509607	203404	172946	85.02585986509607
droplethic	BC403422	315550	265770	84.22437014736175	315550	265770	84.22437014736175
droplethic	BC563683	247520	212384	85.80478345184227	247520	212384	85.80478345184227
