,Dataset,R1InputReads,R1InputReadsBP,R1WithAdapters,R1QualTrimBP,R1TrimmedReads,R1TrimmedReadsBP,R1TrimmedReadsRate,R1UniqueMappedReads,R1UniqueMappedReadsMapQ30,R1DeduppedReads,R1DeduppedReadsMapQ30,R2InputReads,R2InputReadsBP,R2WithAdapters,R2QualTrimBP,R2TrimmedReads,R2TrimmedReadsBP,R2TrimmedReadsRate,R2UniqueMappedReads,R2UniqueMappedReadsMapQ30,R2DeduppedReads,R2DeduppedReadsMapQ30,CisShortContact,CisLongContact,TransContact,mCHmC,mCHCov,mCHFrac,mCGmC,mCGCov,mCGFrac,mCCCmC,mCCCCov,mCCCFrac,GenomeCov,LambdaCYCov,LambdaCYFrac,FinalmCReads,CellInputReadPairs,R1MappingRate,R2MappingRate,R1DuplicationRate,R2DuplicationRate,R1MappingRateMapQ30,R2MappingRateMapQ30,TotalContacts,CisShortRatio,CisLongRatio,TransRatio
sc_75_CKDL200165520-1a-D710-AK1682_HF2L3CCX2_L7,methylhic_new,109458.0,16418700.0,21778.0,120467.0,95941.0,12428162.0,0.8765097114875112,322.0,317.0,307.0,302.0,109458.0,16418700.0,18517.0,1504468.0,96674.0,11550513.0,0.8832063439858211,87.0,87.0,84.0,84.0,12.0,0.0,3.0,77.0,3600.0,0.0213888888888888,58.0,168.0,0.3452380952380952,8.0,328.0,0.024390243902439,5.976479802306529e-06,0.0,0.0,391.0,109458.0,0.3356229349287583,0.0899931729317086,4.6583850931677055,3.4482758620689613,0.3304113986721005,0.0899931729317086,15.0,0.8,0.0,0.2
sc_89_CKDL200165520-1a-D712-AK1680_HF2L3CCX2_L7,methylhic_new,265195.0,39779250.0,21023.0,247371.0,253434.0,33604197.0,0.9556515017251456,1891.0,1845.0,1446.0,1411.0,265195.0,39779250.0,20821.0,2277621.0,251890.0,32240538.0,0.949829370840325,992.0,982.0,906.0,900.0,96.0,5.0,36.0,501.0,23715.0,0.0211258697027197,317.0,1218.0,0.2602627257799672,59.0,2488.0,0.0237138263665594,3.387929117758716e-05,0.0,0.0,2352.0,265195.0,0.7461508716273271,0.3938227003850887,23.532522474881013,8.669354838709676,0.7280001893984233,0.3898527134860455,137.0,0.7007299270072993,0.0364963503649635,0.2627737226277372
sc_16_CKDL200165520-1a-D702-AK1546_HF2L3CCX2_L7,methylhic_new,69367.0,10405050.0,20796.0,56689.0,53568.0,6891409.0,0.7722404024968645,196.0,178.0,189.0,173.0,69367.0,10405050.0,10910.0,1114406.0,60801.0,7199549.0,0.8765118860553289,104.0,95.0,104.0,95.0,43.0,0.0,2.0,2078.0,3658.0,0.5680699835975943,92.0,150.0,0.6133333333333333,113.0,279.0,0.4050179211469534,6.457278649217164e-06,0.0,0.0,293.0,69367.0,0.3658900836320191,0.171049818259568,3.57142857142857,0.0,0.3322879330943847,0.1562474301409516,45.0,0.9555555555555556,0.0,0.0444444444444444
sc_37_CKDL200165520-1a-D705-AK1543_HF2L3CCX2_L7,methylhic_new,11075795.0,1661369250.0,9090943.0,4919999.0,3153114.0,323497226.0,0.2846851174114364,6745.0,6635.0,4128.0,4033.0,11075795.0,1661369250.0,7434980.0,106299971.0,4537536.0,442461023.0,0.409680388631245,3232.0,3211.0,2752.0,2731.0,166.0,10.0,107.0,12444.0,61651.0,0.2018458743572691,867.0,2433.0,0.3563501849568434,1743.0,6492.0,0.2684842883548983,9.653730450106445e-05,0.0,0.0,6880.0,11075795.0,0.2139155133623459,0.0712280850223557,38.7991104521868,14.851485148514854,0.2104268986151468,0.0707652787768515,283.0,0.5865724381625441,0.0353356890459364,0.3780918727915194
sc_26_CKDL200165520-1a-D704-AK1681_HF2L3CCX2_L7,methylhic_new,1347794.0,202169100.0,716744.0,1813712.0,714657.0,89455394.0,0.530242010277535,3403.0,3342.0,2906.0,2849.0,1347794.0,202169100.0,429120.0,31621573.0,946749.0,97921348.0,0.7024434001041702,746.0,741.0,702.0,697.0,92.0,3.0,32.0,1635.0,34837.0,0.0469328587421419,517.0,1847.0,0.2799133730373578,220.0,3573.0,0.0615729079205149,5.116278300952551e-05,0.0,0.0,3608.0,1347794.0,0.4761724855420152,0.0787959638721561,14.604760505436376,5.898123324396787,0.467636922327774,0.0782678407899031,127.0,0.7244094488188977,0.0236220472440944,0.2519685039370078
sc_56_CKDL200165520-1a-D707-AK1546_HF2L3CCX2_L7,methylhic_new,43341.0,6501150.0,10245.0,54393.0,35052.0,4568651.0,0.8087492212916176,158.0,156.0,145.0,143.0,43341.0,6501150.0,3145.0,1010167.0,40286.0,4602410.0,0.9295124708705385,55.0,54.0,52.0,51.0,4.0,0.0,4.0,106.0,1805.0,0.0587257617728531,24.0,79.0,0.3037974683544304,6.0,175.0,0.0342857142857142,2.936058762017876e-06,0.0,0.0,197.0,43341.0,0.4507588725322378,0.1365238544407486,8.227848101265822,5.454545454545457,0.4450530640191715,0.1340416025418259,8.0,0.5,0.0,0.5
sc_38_CKDL200165520-1a-D705-AK1544_HF2L3CCX2_L7,methylhic_new,197956.0,29693400.0,46142.0,224333.0,163813.0,21219916.0,0.8275222776778678,843.0,831.0,662.0,653.0,197956.0,29693400.0,34515.0,2827355.0,172100.0,20406081.0,0.869385115884338,374.0,370.0,338.0,334.0,36.0,0.0,18.0,309.0,9599.0,0.0321908532138764,129.0,475.0,0.271578947368421,33.0,1038.0,0.0317919075144508,1.4575199164953542e-05,0.0,0.0,1000.0,197956.0,0.5146111724954674,0.2173155142359093,21.470937129300115,9.625668449197866,0.5072857465524714,0.2149912841371296,54.0,0.6666666666666666,0.0,0.3333333333333333
sc_85_CKDL200165520-1a-D711-AK1543_HF2L3CCX2_L7,methylhic_new,3495562.0,524334300.0,943240.0,2474679.0,2819771.0,363518672.0,0.8066717168798608,16888.0,16523.0,8166.0,7966.0,3495562.0,524334300.0,782706.0,30579885.0,2916520.0,361598348.0,0.8343493835898205,8952.0,8855.0,6866.0,6781.0,716.0,16.0,278.0,6696.0,148736.0,0.0450193631669535,1933.0,6830.0,0.2830161054172767,720.0,16326.0,0.0441014332965821,0.0002020255968268,0.0,0.0,15032.0,3495562.0,0.598913883432378,0.3069411490406374,51.64613927048792,23.302055406613043,0.5859695698693262,0.3036152675105948,1010.0,0.7089108910891089,0.0158415841584158,0.2752475247524752
sc_91_CKDL200165520-1a-D712-AK1682_HF2L3CCX2_L7,methylhic_new,3577864.0,536679600.0,434962.0,3178410.0,3521233.0,456353074.0,0.984171841076128,30680.0,30036.0,23479.0,22891.0,3577864.0,536679600.0,474105.0,24868763.0,3448283.0,436537440.0,0.9637825808918392,16827.0,16666.0,14878.0,14720.0,1991.0,36.0,630.0,3803.0,385472.0,0.0098658268304831,5508.0,21145.0,0.2604871127926224,365.0,39004.0,0.0093580145626089,0.0005131522517248,0.0,0.0,38357.0,3577864.0,0.8712857115675106,0.4879819898772809,23.471316818774447,11.582575622511438,0.8529966633846723,0.4833129995420909,2657.0,0.7493413624388408,0.0135491155438464,0.2371095220173127
sc_79_CKDL200165520-1a-D710-AK1545_HF2L3CCX2_L7,methylhic_new,274337.0,41150550.0,86211.0,138529.0,211560.0,27092845.0,0.7711683075924867,425.0,416.0,346.0,337.0,274337.0,41150550.0,74791.0,1982541.0,219212.0,27053702.0,0.7990610089051058,241.0,237.0,231.0,227.0,18.0,1.0,8.0,306.0,5339.0,0.0573141037647499,62.0,240.0,0.2583333333333333,38.0,487.0,0.0780287474332648,8.354475013150142e-06,0.0,0.0,577.0,274337.0,0.2008886367933446,0.1099392369030892,18.58823529411765,4.149377593360992,0.1966345244847797,0.1081145192781417,27.0,0.6666666666666666,0.037037037037037,0.2962962962962963
sc_22_CKDL200165520-1a-DY0088-AK1544_HF2L3CCX2_L7,methylhic_new,279599.0,41939850.0,57720.0,182471.0,235860.0,31002152.0,0.8435652488027496,1116.0,1086.0,873.0,849.0,279599.0,41939850.0,53207.0,2007972.0,238642.0,30287823.0,0.8535152128584151,591.0,578.0,554.0,543.0,62.0,2.0,14.0,525.0,14302.0,0.0367081527059152,179.0,636.0,0.2814465408805031,57.0,1490.0,0.0382550335570469,2.0905412163083127e-05,0.0,0.0,1427.0,279599.0,0.473162045281099,0.2476512935694471,21.7741935483871,6.260575296108295,0.4604426354617145,0.2422038031863628,78.0,0.7948717948717948,0.0256410256410256,0.1794871794871795
sc_78_CKDL200165520-1a-D710-AK1544_HF2L3CCX2_L7,methylhic_new,326900.0,49035000.0,67966.0,195859.0,280113.0,36563457.0,0.8568767207096971,1235.0,1216.0,952.0,937.0,326900.0,49035000.0,62932.0,2071441.0,283251.0,35911487.0,0.8664759865402264,656.0,648.0,602.0,594.0,60.0,2.0,32.0,386.0,15408.0,0.0250519210799584,199.0,742.0,0.2681940700808625,36.0,1552.0,0.0231958762886597,2.237930047901253e-05,0.0,0.0,1554.0,326900.0,0.4408934965531767,0.2315967110442681,22.914979757085018,8.231707317073166,0.4341105196831279,0.2287723609095819,94.0,0.6382978723404256,0.0212765957446808,0.3404255319148936
sc_14_CKDL200165520-1a-D702-AK1544_HF2L3CCX2_L7,methylhic_new,12406.0,1860900.0,2761.0,15091.0,10488.0,1357544.0,0.8453973883604707,51.0,48.0,51.0,48.0,12406.0,1860900.0,1878.0,199122.0,11024.0,1301731.0,0.888602289214896,18.0,18.0,18.0,18.0,2.0,0.0,0.0,21.0,703.0,0.0298719772403982,4.0,28.0,0.1428571428571428,4.0,96.0,0.0416666666666666,1.121986037268991e-06,0.0,0.0,69.0,12406.0,0.4862700228832952,0.1632801161103048,0.0,0.0,0.4576659038901602,0.1632801161103048,2.0,1.0,0.0,0.0
sc_64_CKDL200165520-1a-D708-AK1546_HF2L3CCX2_L7,methylhic_new,69546.0,10431900.0,13096.0,58340.0,59586.0,7825036.0,0.8567854369769649,112.0,107.0,98.0,95.0,69546.0,10431900.0,5420.0,1134659.0,65376.0,7859102.0,0.9400396859632474,49.0,47.0,48.0,46.0,5.0,0.0,0.0,72.0,1407.0,0.0511727078891258,27.0,75.0,0.36,6.0,119.0,0.0504201680672268,2.2707034651126023e-06,0.0,0.0,146.0,69546.0,0.187963615614406,0.0749510523739598,12.5,2.0408163265306145,0.1795723827744772,0.0718918257464513,5.0,1.0,0.0,0.0
sc_30_CKDL200165520-1a-D704-AK1544_HF2L3CCX2_L7,methylhic_new,109722.0,16458300.0,56543.0,145753.0,60666.0,7536426.0,0.5529064362662001,224.0,218.0,171.0,165.0,109722.0,16458300.0,44054.0,1764213.0,70964.0,7612438.0,0.6467618162264632,68.0,66.0,66.0,64.0,6.0,0.0,2.0,104.0,2186.0,0.0475754803293687,27.0,90.0,0.3,8.0,183.0,0.0437158469945355,3.6805096803494224e-06,0.0,0.0,237.0,109722.0,0.3692348267563379,0.0958232343159912,23.66071428571429,2.941176470588236,0.3593446081825075,0.0930049038949326,8.0,0.75,0.0,0.25
sc_93_CKDL200165520-1a-D712-AK1543_HF2L3CCX2_L7,methylhic_new,220071.0,33010650.0,74394.0,339575.0,158791.0,20235856.0,0.7215444106674664,976.0,955.0,894.0,873.0,220071.0,33010650.0,26896.0,5634979.0,194770.0,21444536.0,0.8850325576745687,239.0,239.0,237.0,237.0,33.0,0.0,13.0,515.0,10848.0,0.0474741887905604,145.0,572.0,0.2534965034965035,67.0,1021.0,0.0656219392752203,1.7269576861502248e-05,0.0,0.0,1131.0,220071.0,0.614644406798874,0.1227088360630487,8.401639344262291,0.8368200836820106,0.6014194759148818,0.1227088360630487,46.0,0.717391304347826,0.0,0.2826086956521739
sc_95_CKDL200165520-1a-D712-AK1545_HF2L3CCX2_L7,methylhic_new,111220.0,16683000.0,11725.0,87993.0,104078.0,13751472.0,0.9357849307678476,482.0,479.0,398.0,395.0,111220.0,16683000.0,11075.0,988245.0,103383.0,13146287.0,0.9295360546664267,256.0,253.0,246.0,243.0,25.0,1.0,3.0,187.0,6319.0,0.0295932900775439,96.0,328.0,0.2926829268292683,13.0,634.0,0.0205047318611987,9.518205961727444e-06,0.0,0.0,644.0,111220.0,0.4631142028094314,0.2476229167271214,17.427385892116188,3.90625,0.4602317492649744,0.2447210856717255,29.0,0.8620689655172413,0.0344827586206896,0.1034482758620689
sc_86_CKDL200165520-1a-D711-AK1544_HF2L3CCX2_L7,methylhic_new,130323.0,19548450.0,16810.0,98579.0,119694.0,15776330.0,0.9184411040261504,541.0,529.0,433.0,422.0,130323.0,19548450.0,15252.0,1036934.0,120483.0,15308294.0,0.9244952924656432,326.0,323.0,297.0,294.0,31.0,0.0,7.0,205.0,7067.0,0.0290080656572803,111.0,364.0,0.3049450549450549,18.0,726.0,0.024793388429752,1.0760300164865962e-05,0.0,0.0,730.0,130323.0,0.451985897371631,0.2705775918594324,19.9630314232902,8.895705521472397,0.4419603321803934,0.2680876140202352,38.0,0.8157894736842105,0.0,0.1842105263157894
sc_43_CKDL200165520-1a-D706-AK1682_HF2L3CCX2_L7,methylhic_new,27388.0,4108200.0,5967.0,57336.0,23271.0,2989522.0,0.8496786913976924,116.0,112.0,112.0,108.0,27388.0,4108200.0,4429.0,638567.0,23993.0,2612965.0,0.8760406017233825,22.0,22.0,22.0,22.0,2.0,0.0,0.0,46.0,1267.0,0.0363062352012628,12.0,39.0,0.3076923076923077,15.0,101.0,0.1485148514851485,2.119835890910636e-06,0.0,0.0,134.0,27388.0,0.4984744961540114,0.0916934105780852,3.4482758620689613,0.0,0.4812857204245627,0.0916934105780852,2.0,1.0,0.0,0.0
sc_83_CKDL200165520-1a-D711-AK1682_HF2L3CCX2_L7,methylhic_new,159071.0,23860650.0,15437.0,168326.0,151105.0,19911487.0,0.9499217330625946,978.0,960.0,821.0,806.0,159071.0,23860650.0,14366.0,1859692.0,149459.0,18612393.0,0.9395741524225032,426.0,421.0,403.0,400.0,53.0,1.0,13.0,377.0,11840.0,0.0318412162162162,158.0,523.0,0.3021032504780114,33.0,1042.0,0.0316698656429942,1.7910764051860605e-05,0.0,0.0,1224.0,159071.0,0.647232057178783,0.2850280009902381,16.05316973415133,5.39906103286385,0.6353198107276397,0.2816826019175827,67.0,0.7910447761194029,0.0149253731343283,0.1940298507462686
sc_87_CKDL200165520-1a-D711-AK1545_HF2L3CCX2_L7,methylhic_new,1008310.0,151246500.0,363165.0,541023.0,741476.0,93792610.0,0.7353651158869792,2524.0,2475.0,1520.0,1480.0,1008310.0,151246500.0,315384.0,6887252.0,774993.0,94866485.0,0.7686058850948617,1413.0,1386.0,1191.0,1169.0,104.0,3.0,65.0,1962.0,25481.0,0.076998547937679,463.0,1459.0,0.317340644276902,194.0,2601.0,0.0745866974240676,3.7325443461118e-05,0.0,0.0,2711.0,1008310.0,0.3404021168588059,0.1823242274446349,39.77812995245642,15.71125265392781,0.3337936763968085,0.1788403250093871,172.0,0.6046511627906976,0.0174418604651162,0.377906976744186
sc_34_CKDL200165520-1a-D705-AK1681_HF2L3CCX2_L7,methylhic_new,2586627.0,387994050.0,1172971.0,3856111.0,1618942.0,201198237.0,0.6258892372189728,7436.0,7280.0,6097.0,5948.0,2586627.0,387994050.0,639155.0,66538020.0,2026280.0,208840368.0,0.7833676830868928,1378.0,1372.0,1282.0,1277.0,172.0,3.0,70.0,2881.0,71013.0,0.0405700364721952,977.0,3506.0,0.2786651454649173,346.0,6990.0,0.0494992846924177,0.0001055465154915,0.0,0.0,7379.0,2586627.0,0.4593123163152231,0.0680063959571233,18.00699300699301,6.966618287373006,0.4496763935953233,0.0677102868310401,245.0,0.7020408163265306,0.0122448979591836,0.2857142857142857
sc_65_CKDL200165520-1a-D709-AK1680_HF2L3CCX2_L7,methylhic_new,108586.0,16287900.0,12295.0,88466.0,100084.0,13240978.0,0.9217026135965962,439.0,436.0,351.0,348.0,108586.0,16287900.0,7824.0,1184743.0,103072.0,12944325.0,0.9492199731088722,241.0,239.0,225.0,224.0,25.0,1.0,5.0,168.0,5482.0,0.0306457497263772,67.0,326.0,0.205521472392638,18.0,523.0,0.034416826003824,8.421852764735485e-06,0.0,0.0,576.0,108586.0,0.4386315494984213,0.233817137534927,20.04555808656037,6.639004149377592,0.4356340673833979,0.2318767463520645,31.0,0.8064516129032258,0.032258064516129,0.1612903225806451
sc_32_CKDL200165520-1a-D704-AK1546_HF2L3CCX2_L7,methylhic_new,911771.0,136765650.0,810308.0,286263.0,116787.0,14472450.0,0.1280880835209718,382.0,371.0,353.0,342.0,911771.0,136765650.0,677818.0,8457028.0,238273.0,24328343.0,0.2613298734002288,230.0,229.0,201.0,200.0,10.0,0.0,7.0,868.0,4604.0,0.1885317115551694,50.0,155.0,0.3225806451612903,131.0,512.0,0.255859375,8.114991048276146e-06,0.0,0.0,554.0,911771.0,0.3270912002192024,0.0965279322457852,7.59162303664922,12.608695652173918,0.3176723436683877,0.096108245583847,17.0,0.5882352941176471,0.0,0.4117647058823529
sc_50_CKDL200165520-1a-D707-AK1681_HF2L3CCX2_L7,methylhic_new,663700.0,99555000.0,205450.0,525668.0,510991.0,65270879.0,0.7699126111194817,1263.0,1230.0,994.0,965.0,663700.0,99555000.0,150727.0,8332110.0,551011.0,65342352.0,0.8302109386771132,556.0,551.0,514.0,509.0,46.0,1.0,26.0,803.0,14313.0,0.0561028435687836,172.0,677.0,0.2540620384047267,85.0,1419.0,0.0599013389711064,2.20006668097775e-05,0.0,0.0,1508.0,663700.0,0.2471667798454375,0.1009054265704314,21.298495645288995,7.5539568345323715,0.2407087404670532,0.0999980036696182,73.0,0.6301369863013698,0.0136986301369863,0.3561643835616438
sc_39_CKDL200165520-1a-D705-AK1545_HF2L3CCX2_L7,methylhic_new,342574.0,51386100.0,150263.0,267895.0,224027.0,27799248.0,0.6539521388079655,474.0,461.0,366.0,353.0,342574.0,51386100.0,117377.0,4427662.0,247997.0,28159715.0,0.7239224226006644,215.0,215.0,196.0,196.0,15.0,1.0,8.0,445.0,5313.0,0.0837568228872576,61.0,276.0,0.2210144927536232,42.0,541.0,0.077634011090573,8.47787882991243e-06,0.0,0.0,562.0,342574.0,0.2115816397130702,0.0866945971120618,22.78481012658228,8.837209302325578,0.2057787677378173,0.0866945971120618,24.0,0.625,0.0416666666666666,0.3333333333333333
sc_9_CKDL200165520-1a-D702-AK1680_HF2L3CCX2_L7,methylhic_new,3803796.0,570569400.0,1941365.0,1351043.0,2161102.0,268906240.0,0.5681435071702058,5764.0,5638.0,3077.0,2995.0,3803796.0,570569400.0,1710720.0,21569438.0,2354595.0,283587061.0,0.6190119028465249,3328.0,3268.0,2672.0,2622.0,232.0,7.0,127.0,4412.0,54278.0,0.0812852352702752,790.0,2464.0,0.3206168831168831,493.0,5650.0,0.0872566371681416,7.87385925795577e-05,0.0,0.0,5749.0,3803796.0,0.2667157774135603,0.1413406551869854,46.61693268563497,19.71153846153846,0.260885418642896,0.1387924462593354,366.0,0.6338797814207651,0.0191256830601092,0.3469945355191257
sc_35_CKDL200165520-1a-D705-AK1682_HF2L3CCX2_L7,methylhic_new,252099.0,37814850.0,74779.0,544648.0,198323.0,25097042.0,0.7866869761482592,1303.0,1276.0,1198.0,1173.0,252099.0,37814850.0,54210.0,6931348.0,206995.0,21180366.0,0.821086160595639,156.0,156.0,153.0,153.0,28.0,0.0,11.0,205.0,12767.0,0.0160570220098691,149.0,652.0,0.2285276073619632,37.0,1168.0,0.0316780821917808,1.974204739793836e-05,0.0,0.0,1351.0,252099.0,0.65700902063805,0.0753641392304162,8.05832693783577,1.9230769230769276,0.6433948659509992,0.0753641392304162,39.0,0.717948717948718,0.0,0.282051282051282
sc_7_CKDL200165520-1a-D701-AK1545_HF2L3CCX2_L7,methylhic_new,30898.0,4634700.0,7063.0,29579.0,25848.0,3346487.0,0.8365590005825619,72.0,72.0,65.0,65.0,30898.0,4634700.0,5024.0,419606.0,27245.0,3262074.0,0.8817722829956631,22.0,22.0,22.0,22.0,2.0,0.0,2.0,42.0,749.0,0.0560747663551401,7.0,32.0,0.21875,1.0,72.0,0.0138888888888888,1.345357931111708e-06,0.0,0.0,87.0,30898.0,0.2785515320334262,0.0807487612405946,9.72222222222222,0.0,0.2785515320334262,0.0807487612405946,4.0,0.5,0.0,0.5
sc_66_CKDL200165520-1a-D709-AK1681_HF2L3CCX2_L7,methylhic_new,2415648.0,362347200.0,644513.0,1459775.0,1939928.0,250682066.0,0.8030673343136087,7468.0,7331.0,3658.0,3582.0,2415648.0,362347200.0,554743.0,19532325.0,1994798.0,247825840.0,0.8257817364119275,4092.0,4032.0,3147.0,3095.0,260.0,13.0,151.0,2360.0,67589.0,0.0349169243515956,698.0,2634.0,0.2649962034927866,244.0,7379.0,0.0330668112210326,9.303512615235663e-05,0.0,0.0,6805.0,2415648.0,0.3849627408852287,0.2051335523697136,51.01767541510445,23.09384164222874,0.3779006231159094,0.2021257290211841,424.0,0.6132075471698113,0.0306603773584905,0.3561320754716981
sc_20_CKDL200165520-1a-DY0088-AK1780_HF2L3CCX2_L7,methylhic_new,8939293.0,1340893950.0,3631835.0,4100437.0,5985846.0,763024132.0,0.6696106727903426,26256.0,25738.0,12466.0,12174.0,8939293.0,1340893950.0,3264747.0,55326272.0,6259146.0,772400691.0,0.7001835603777614,14719.0,14531.0,11320.0,11161.0,1069.0,26.0,467.0,8335.0,237600.0,0.0350799663299663,2803.0,11213.0,0.2499777044501917,1018.0,26272.0,0.0387484774665042,0.0003149620601703,0.0,0.0,23786.0,8939293.0,0.4386347393501269,0.2351598764432081,52.521328458257166,23.092601399551604,0.4299809918263851,0.2321562717981015,1562.0,0.6843790012804097,0.0166453265044814,0.2989756722151088
sc_59_CKDL200165520-1a-D708-AK1682_HF2L3CCX2_L7,methylhic_new,35056.0,5258400.0,2949.0,49974.0,33766.0,4442597.0,0.9632017343678686,205.0,199.0,194.0,188.0,35056.0,5258400.0,2401.0,617593.0,33375.0,3974515.0,0.952048151528982,77.0,77.0,73.0,73.0,8.0,0.0,2.0,38.0,2594.0,0.0146491904394757,46.0,137.0,0.3357664233576642,7.0,280.0,0.025,4.144097905931193e-06,0.0,0.0,267.0,35056.0,0.6071195877509922,0.2307116104868914,5.36585365853659,5.1948051948051965,0.5893502339631582,0.2307116104868914,10.0,0.8,0.0,0.2
sc_60_CKDL200165520-1a-D708-AK1780_HF2L3CCX2_L7,methylhic_new,319174.0,47876100.0,57579.0,259564.0,279335.0,36558981.0,0.8751809357905093,1077.0,1055.0,849.0,829.0,319174.0,47876100.0,38788.0,3718999.0,292045.0,36084467.0,0.9150024751389524,595.0,589.0,521.0,515.0,49.0,2.0,20.0,400.0,12873.0,0.0310727880059038,123.0,623.0,0.1974317817014446,34.0,1279.0,0.0265832681782642,1.9721541125716728e-05,0.0,0.0,1370.0,319174.0,0.3855585587198167,0.203735725658717,21.169916434540397,12.436974789915968,0.377682710723683,0.2016812477529148,71.0,0.6901408450704225,0.028169014084507,0.2816901408450704
sc_17_CKDL200165520-1a-DY0088-AK1680_HF2L3CCX2_L7,methylhic_new,667790.0,100168500.0,253229.0,324066.0,468686.0,59478311.0,0.7018463888348133,676.0,664.0,495.0,484.0,667790.0,100168500.0,215061.0,5121300.0,498266.0,60439118.0,0.7461417511493134,371.0,368.0,335.0,332.0,26.0,0.0,13.0,596.0,7726.0,0.0771421175252394,123.0,377.0,0.3262599469496021,68.0,792.0,0.0858585858585858,1.2103460995382497e-05,0.0,0.0,830.0,667790.0,0.1442330259491429,0.0744582211108123,26.77514792899408,9.703504043126689,0.1416726763760812,0.0738561330694849,39.0,0.6666666666666666,0.0,0.3333333333333333
sc_10_CKDL200165520-1a-D702-AK1681_HF2L3CCX2_L7,methylhic_new,426004.0,63900600.0,136084.0,454522.0,323107.0,41164474.0,0.7584600144599581,1436.0,1407.0,1225.0,1199.0,426004.0,63900600.0,78462.0,7318332.0,364466.0,42278396.0,0.8555459573149548,613.0,606.0,585.0,578.0,61.0,1.0,25.0,641.0,17315.0,0.037019924920589,258.0,912.0,0.2828947368421052,82.0,1782.0,0.0460157126823793,2.651351143226544e-05,0.0,0.0,1810.0,426004.0,0.444434815711204,0.1681912716138131,14.69359331476323,4.567699836867867,0.4354594607978162,0.1662706535040305,87.0,0.7011494252873564,0.0114942528735632,0.2873563218390804
sc_1_CKDL200165520-1a-D701-AK1680_HF2L3CCX2_L7,methylhic_new,13550.0,2032500.0,4793.0,25302.0,9600.0,1218117.0,0.7084870848708487,42.0,37.0,42.0,37.0,13550.0,2032500.0,952.0,469006.0,12684.0,1290348.0,0.9360885608856088,9.0,9.0,9.0,9.0,0.0,0.0,1.0,48.0,476.0,0.1008403361344537,15.0,30.0,0.5,0.0,31.0,0.0,9.165571316201974e-07,0.0,0.0,51.0,13550.0,0.4375,0.0709555345316934,0.0,0.0,0.3854166666666667,0.0709555345316934,1.0,0.0,0.0,1.0
sc_63_CKDL200165520-1a-D708-AK1545_HF2L3CCX2_L7,methylhic_new,89548.0,13432200.0,36486.0,115944.0,59827.0,7518468.0,0.6680997900567294,189.0,184.0,139.0,134.0,89548.0,13432200.0,25511.0,1577117.0,68174.0,7521443.0,0.7613123687854558,57.0,56.0,56.0,55.0,2.0,1.0,4.0,130.0,1885.0,0.0689655172413793,28.0,120.0,0.2333333333333333,19.0,166.0,0.1144578313253012,3.1209813954450428e-06,0.0,0.0,195.0,89548.0,0.3159108763601718,0.0836095872326693,26.45502645502645,1.7543859649122862,0.3075534457686329,0.0821427523689383,7.0,0.2857142857142857,0.1428571428571428,0.5714285714285714
sc_4_CKDL200165520-1a-D701-AK1780_HF2L3CCX2_L7,methylhic_new,320697.0,48104550.0,35544.0,327567.0,298335.0,39348552.0,0.9302706292855872,2022.0,1970.0,1548.0,1503.0,320697.0,48104550.0,23301.0,4044695.0,304588.0,37936201.0,0.9497687848654648,1006.0,996.0,938.0,928.0,95.0,5.0,34.0,349.0,25323.0,0.01378193736919,277.0,1236.0,0.2241100323624595,35.0,2589.0,0.0135187331015836,3.638471822295088e-05,0.0,0.0,2486.0,320697.0,0.6777615767509679,0.3302822172902412,23.44213649851632,6.759443339960236,0.6603315065278965,0.3269990938579327,134.0,0.7089552238805971,0.0373134328358208,0.2537313432835821
sc_11_CKDL200165520-1a-D702-AK1682_HF2L3CCX2_L7,methylhic_new,22651.0,3397650.0,3449.0,36827.0,20603.0,2674713.0,0.9095845658028344,92.0,90.0,92.0,90.0,22651.0,3397650.0,2183.0,465451.0,20941.0,2421605.0,0.924506644298265,24.0,24.0,24.0,24.0,2.0,0.0,3.0,41.0,1102.0,0.0372050816696914,21.0,74.0,0.2837837837837837,4.0,111.0,0.036036036036036,1.815537458479001e-06,0.0,0.0,116.0,22651.0,0.4465369121001795,0.1146077073683205,0.0,0.0,0.4368295879240887,0.1146077073683205,5.0,0.4,0.0,0.6
sc_41_CKDL200165520-1a-D706-AK1680_HF2L3CCX2_L7,methylhic_new,19063.0,2859450.0,6483.0,30342.0,13797.0,1753267.0,0.72375806536222,26.0,26.0,26.0,26.0,19063.0,2859450.0,1424.0,580077.0,17874.0,1882284.0,0.93762786549861,7.0,7.0,7.0,7.0,0.0,0.0,0.0,23.0,259.0,0.0888030888030888,1.0,20.0,0.05,2.0,21.0,0.0952380952380952,5.287688765719397e-07,0.0,0.0,33.0,19063.0,0.1884467637892295,0.0391630300995859,0.0,0.0,0.1884467637892295,0.0391630300995859,0.0,,,
